,yield per ha,CO2/ha,N_as_Urea_%,N_as_Nitrate_%,N_as_Ammonium_%,P_as_Phosphorus_%,P_as_P2O5_%,K_as_Potassium_%,K_as_K2O_%
16031,2789.3865030674847,1626.4,46.0,0.0,0.0,0,0,0,0
16041,2789.3865030674847,1626.4,46.0,0.0,0.0,0,0,0,0
16051,2333.3333333333335,1198.62,0.0,0.0,11.0,0,52,0,0
16061,2333.3333333333335,1198.62,46.0,0.0,0.0,0,0,0,0
16071,2333.3333333333335,1198.62,46.0,0.0,0.0,0,0,0,0
16091,2713.217391304348,1555.52,0.0,0.0,11.0,0,52,0,0
16101,2713.217391304348,1555.52,0.0,0.0,0.0,0,0,0,60
16111,2713.217391304348,1555.52,46.0,0.0,0.0,0,0,0,0
16121,2713.217391304348,1555.52,46.0,0.0,0.0,0,0,0,0
16131,2713.217391304348,1555.52,46.0,0.0,0.0,0,0,0,0
16141,3573.9622641509436,1550.66,0.0,0.0,11.0,0,52,0,0
16151,3573.9622641509436,1550.66,46.0,0.0,0.0,0,0,0,0
16161,3573.9622641509436,1550.66,46.0,0.0,0.0,0,0,0,0
16171,3573.9622641509436,1550.66,46.0,0.0,0.0,0,0,0,0
16181,2113.3333333333335,1198.42,0.0,0.0,11.0,0,52,0,0
16191,2113.3333333333335,1198.42,46.0,0.0,0.0,0,0,0,0
16201,3180.0664451827242,1227.33,0.0,0.0,0.0,0,0,60,0
16211,3180.0664451827242,1227.33,0.0,10.0,0.0,30,0,10,0
16221,3180.0664451827242,1227.33,46.0,0.0,0.0,0,0,0,0
16231,3179.87012987013,1227.33,0.0,0.0,0.0,0,0,60,0
16241,3179.87012987013,1227.33,0.0,10.0,0.0,30,0,10,0
16251,3179.87012987013,1227.33,46.0,0.0,0.0,0,0,0,0
16261,3968.996710526316,367.54,46.0,0.0,0.0,0,0,0,0
16271,3929.3650793650795,387.73,46.0,0.0,0.0,0,0,0,0
16281,4631.329508605638,247.19,46.0,0.0,0.0,0,0,0,0
16291,4212.562396006655,424.83,46.0,0.0,0.0,0,0,0,0
16301,3580.1901257283043,-43.81,0.0,0.0,11.0,0,52,0,0
16311,3580.1901257283043,-43.81,0.0,0.0,0.0,0,0,0,60
16321,3580.1901257283043,-43.81,46.0,0.0,0.0,0,0,0,0
16331,3580.1901257283043,-43.81,46.0,0.0,0.0,0,0,0,0
16341,4053.714285714286,295.39,0.0,0.0,11.0,0,52,0,0
16351,4053.714285714286,295.39,0.0,0.0,0.0,0,0,0,60
16361,4053.714285714286,295.39,46.0,0.0,0.0,0,0,0,0
16371,4053.714285714286,295.39,46.0,0.0,0.0,0,0,0,0
16381,4288.301886792453,120.65,0.0,0.0,11.0,0,52,0,0
16391,4288.301886792453,120.65,0.0,0.0,0.0,0,0,0,60
16401,4288.301886792453,120.65,46.0,0.0,0.0,0,0,0,0
16411,4288.301886792453,120.65,46.0,0.0,0.0,0,0,0,0
16421,4288.301886792453,120.65,46.0,0.0,0.0,0,0,0,0
16431,4616.96,1131.2,0.0,0.0,11.0,0,52,0,0
16441,4616.96,1131.2,0.0,0.0,11.0,0,52,0,0
16451,4616.96,1131.2,0.0,0.0,0.0,0,0,0,60
16461,4616.96,1131.2,46.0,0.0,0.0,0,0,0,0
16471,3886.2727272727275,183.79,0.0,0.0,11.0,0,52,0,0
16481,3886.2727272727275,183.79,0.0,0.0,0.0,0,0,0,60
16491,3886.2727272727275,183.79,46.0,0.0,0.0,0,0,0,0
16501,3886.2727272727275,183.79,46.0,0.0,0.0,0,0,0,0
16511,3330.909090909091,497.31,0.0,0.0,11.0,0,52,0,0
16521,3330.909090909091,497.31,0.0,0.0,11.0,0,52,0,0
16531,3330.909090909091,497.31,0.0,0.0,0.0,0,0,0,60
16541,3330.909090909091,497.31,46.0,0.0,0.0,0,0,0,0
16551,3330.909090909091,497.31,46.0,0.0,0.0,0,0,0,0
16561,3255.531914893617,567.74,0.0,0.0,11.0,0,52,0,0
16571,3255.531914893617,567.74,0.0,0.0,11.0,0,52,0,0
16581,3255.531914893617,567.74,0.0,0.0,0.0,0,0,0,60
16591,3255.531914893617,567.74,46.0,0.0,0.0,0,0,0,0
16601,3063.214285714286,742.46,0.0,0.0,11.0,0,52,0,0
16611,3063.214285714286,742.46,0.0,0.0,11.0,0,52,0,0
16621,3063.214285714286,742.46,0.0,0.0,0.0,0,0,0,60
16631,3063.214285714286,742.46,46.0,0.0,0.0,0,0,0,0
16641,4475.555555555556,2027.96,0.0,0.0,11.0,0,52,0,0
16651,4475.555555555556,2027.96,0.0,0.0,11.0,0,52,0,0
16661,4475.555555555556,2027.96,0.0,0.0,11.0,0,52,0,0
16671,4475.555555555556,2027.96,0.0,0.0,0.0,0,0,0,60
16681,4475.555555555556,2027.96,46.0,0.0,0.0,0,0,0,0
16691,2760.0,476.87,0.0,0.0,0.0,60,0,0,0
16701,2760.0,476.87,0.0,7.0,0.0,40,0,0,0
16721,2765.9615384615386,754.96,0.0,0.0,0.0,60,0,0,0
16731,2765.9615384615386,754.96,0.0,7.0,0.0,40,0,0,0
16761,4217.444444444444,1296.0,0.0,8.0,0.0,28,0,12,0
16771,4217.444444444444,1296.0,0.0,0.0,21.0,0,0,0,0
16781,4217.444444444444,1296.0,0.0,0.0,0.0,0,0,0,60
16791,4217.444444444444,1296.0,46.0,0.0,0.0,0,0,0,0
16801,4217.444444444444,1296.0,46.0,0.0,0.0,0,0,0,0
16811,4217.444444444444,1296.0,46.0,0.0,0.0,0,0,0,0
16821,4217.444444444444,1296.0,46.0,0.0,0.0,0,0,0,0
16831,3014.0,1704.04,0.0,6.0,0.0,27,0,6,0
16841,3014.0,1704.04,0.0,0.0,21.0,0,0,0,0
16851,3014.0,1704.04,0.0,0.0,0.0,0,0,0,60
16861,3014.0,1704.04,46.0,0.0,0.0,0,0,0,0
16871,3014.0,1704.04,46.0,0.0,0.0,0,0,0,0
16881,3014.0,1704.04,46.0,0.0,0.0,0,0,0,0
16891,3014.0,1704.04,46.0,0.0,0.0,0,0,0,0
16901,2882.695652173913,931.08,0.0,8.0,0.0,28,0,12,0
16911,2882.695652173913,931.08,0.0,0.0,21.0,0,0,0,0
16921,2882.695652173913,931.08,0.0,0.0,0.0,0,0,0,60
16931,2882.695652173913,931.08,46.0,0.0,0.0,0,0,0,0
16941,2882.695652173913,931.08,46.0,0.0,0.0,0,0,0,0
16951,4063.2380952380954,654.06,0.0,13.5,13.5,0,0,0,0
16961,4063.2380952380954,654.06,0.0,0.0,11.0,0,52,0,0
16971,4063.2380952380954,654.06,0.0,0.0,11.0,0,52,0,0
16981,4063.2380952380954,654.06,0.0,0.0,0.0,0,0,0,60
16991,3128.9166666666665,-499.54,0.0,0.0,11.0,0,52,0,0
17001,3128.9166666666665,-499.54,0.0,0.0,0.0,0,0,0,60
17011,5575.166666666667,62.84,0.0,0.0,11.0,0,52,0,0
17021,5575.166666666667,62.84,0.0,0.0,11.0,0,52,0,0
17031,5575.166666666667,62.84,0.0,0.0,11.0,0,52,0,0
17041,5575.166666666667,62.84,0.0,0.0,0.0,0,0,0,60
17051,5575.166666666667,62.84,46.0,0.0,0.0,0,0,0,0
17061,4855.428571428572,922.66,0.0,13.5,13.5,0,0,0,0
17071,4855.428571428572,922.66,0.0,13.5,13.5,0,0,0,0
17081,4855.428571428572,922.66,0.0,0.0,11.0,0,52,0,0
17091,4855.428571428572,922.66,0.0,0.0,11.0,0,52,0,0
17101,4855.428571428572,922.66,0.0,0.0,0.0,0,0,0,60
17111,4855.428571428572,922.66,46.0,0.0,0.0,0,0,0,0
17121,2928.6153846153848,687.7,0.0,13.5,13.5,0,0,0,0
17131,2928.6153846153848,687.7,0.0,0.0,11.0,0,52,0,0
17141,2928.6153846153848,687.7,0.0,0.0,11.0,0,52,0,0
17151,2928.6153846153848,687.7,0.0,0.0,0.0,0,0,0,60
17161,5445.166666666667,1101.12,0.0,13.5,13.5,0,0,0,0
17171,5445.166666666667,1101.12,0.0,0.0,11.0,0,52,0,0
17181,5445.166666666667,1101.12,0.0,0.0,11.0,0,52,0,0
17191,5445.166666666667,1101.12,0.0,0.0,0.0,0,0,0,60
17201,5445.166666666667,1101.12,46.0,0.0,0.0,0,0,0,0
17211,5445.166666666667,1101.12,46.0,0.0,0.0,0,0,0,0
17221,3062.7118644067796,-1917.69,0.0,0.0,11.0,0,52,0,0
17231,3062.7118644067796,-1917.69,0.0,0.0,0.0,0,0,0,60
17241,4957.25,486.58,0.0,0.0,11.0,0,52,0,0
17251,4957.25,486.58,0.0,0.0,0.0,0,0,0,60
17261,4957.25,486.58,46.0,0.0,0.0,0,0,0,0
17271,4957.25,486.58,46.0,0.0,0.0,0,0,0,0
17281,2400.0,67.82,0.0,0.0,11.0,0,52,0,0
17291,2400.0,67.82,0.0,0.0,0.0,0,0,0,60
17301,3540.0,-677.41,0.0,0.0,11.0,0,52,0,0
17311,3540.0,-677.41,0.0,0.0,0.0,0,0,0,60
17321,3540.0,-677.41,46.0,0.0,0.0,0,0,0,0
17331,3144.6511627906975,1029.05,0.0,0.0,11.0,0,52,0,0
17341,3144.6511627906975,1029.05,0.0,0.0,0.0,0,0,0,60
17351,3144.6511627906975,1029.05,46.0,0.0,0.0,0,0,0,0
17361,3144.6511627906975,1029.05,46.0,0.0,0.0,0,0,0,0
17371,3894.0,245.89,0.0,0.0,11.0,0,52,0,0
17381,3894.0,245.89,0.0,0.0,0.0,0,0,0,60
17391,3894.0,245.89,46.0,0.0,0.0,0,0,0,0
17401,3720.0,216.15,0.0,0.0,11.0,0,52,0,0
17411,3720.0,216.15,0.0,0.0,0.0,0,0,0,60
17421,3720.0,216.15,46.0,0.0,0.0,0,0,0,0
17431,3720.0,216.15,46.0,0.0,0.0,0,0,0,0
17441,3256.75,1629.12,0.0,0.0,11.0,0,52,0,0
17451,3256.75,1629.12,0.0,0.0,0.0,0,0,0,60
17461,3256.75,1629.12,46.0,0.0,0.0,0,0,0,0
17471,3256.75,1629.12,46.0,0.0,0.0,0,0,0,0
17481,5315.384615384615,359.61,0.0,0.0,11.0,0,52,0,0
17491,5315.384615384615,359.61,0.0,0.0,0.0,0,0,0,60
17501,5315.384615384615,359.61,46.0,0.0,0.0,0,0,0,0
17511,5315.384615384615,359.61,46.0,0.0,0.0,0,0,0,0
17521,3780.0,-7.88,0.0,0.0,11.0,0,52,0,0
17531,3780.0,-7.88,0.0,0.0,0.0,0,0,0,60
17541,3780.0,157.5,0.0,0.0,11.0,0,52,0,0
17551,3780.0,157.5,0.0,0.0,0.0,0,0,0,60
17561,5371.75,434.41,0.0,0.0,11.0,0,52,0,0
17571,5371.75,434.41,0.0,0.0,0.0,0,0,0,60
17581,5371.75,434.41,46.0,0.0,0.0,0,0,0,0
17591,2817.2,1367.99,0.0,0.0,11.0,0,52,0,0
17601,2817.2,1367.99,0.0,0.0,0.0,0,0,0,60
17611,2817.2,1367.99,46.0,0.0,0.0,0,0,0,0
17621,2083.6363636363635,1269.01,0.0,0.0,11.0,0,52,0,0
17631,2083.6363636363635,1269.01,0.0,0.0,0.0,0,0,0,60
17641,2083.6363636363635,1269.01,46.0,0.0,0.0,0,0,0,0
17651,3650.0,-402.67,0.0,0.0,11.0,0,52,0,0
17661,3650.0,-402.67,0.0,0.0,0.0,0,0,0,60
17671,3275.1162790697676,1324.09,0.0,0.0,11.0,0,52,0,0
17681,3275.1162790697676,1324.09,0.0,0.0,0.0,0,0,0,60
17691,3275.1162790697676,1324.09,46.0,0.0,0.0,0,0,0,0
17701,3275.1162790697676,1324.09,46.0,0.0,0.0,0,0,0,0
17711,1897.0666666666666,-408.64,0.0,0.0,11.0,0,52,0,0
17721,1897.0666666666666,-408.64,0.0,0.0,0.0,0,0,0,60
17731,4888.307692307692,-346.99,0.0,0.0,11.0,0,52,0,0
17741,4888.307692307692,-346.99,0.0,0.0,0.0,0,0,0,60
17751,4826.285714285715,384.3,0.0,0.0,11.0,0,52,0,0
17761,4826.285714285715,384.3,0.0,0.0,0.0,0,0,0,60
17771,4826.285714285715,384.3,46.0,0.0,0.0,0,0,0,0
17781,4474.75,695.54,0.0,0.0,11.0,0,52,0,0
17791,4474.75,695.54,0.0,0.0,0.0,0,0,0,60
17801,4474.75,695.54,46.0,0.0,0.0,0,0,0,0
17811,3280.156657963447,1650.92,0.0,8.0,0.0,28,0,12,0
17821,3280.156657963447,1650.92,0.0,0.0,0.0,0,0,0,60
17831,3280.156657963447,1650.92,46.0,0.0,0.0,0,0,0,0
17841,3280.156657963447,1650.92,46.0,0.0,0.0,0,0,0,0
17851,3280.156657963447,1650.92,46.0,0.0,0.0,0,0,0,0
17861,3280.156657963447,1650.92,46.0,0.0,0.0,0,0,0,0
17871,6826.818181818182,-1562.35,0.0,11.0,0.0,15,0,12,0
17881,6826.818181818182,-1562.35,0.0,20.0,0.0,0,0,20,0
17891,6873.913043478261,-1590.2,0.0,9.0,0.0,25,0,15,0
17901,6873.913043478261,-1590.2,0.0,20.0,0.0,0,0,20,0
17911,2780.5333333333333,-253.39,0.0,9.0,0.0,49,0,0,0
17921,3200.4545454545455,-198.31,0.0,9.0,0.0,48,0,0,0
17931,2789.68085106383,-1270.38,0.0,0.0,0.0,0,0,60,0
17941,2789.68085106383,-1270.38,0.0,9.0,0.0,49,0,0,0
17951,2789.68085106383,-1270.38,0.0,45.0,0.0,0,0,0,0
17961,5896.692913385827,963.51,0.0,6.0,0.0,27,0,10,0
17971,5896.692913385827,963.51,0.0,0.0,0.0,0,0,0,60
17981,5896.692913385827,963.51,46.0,0.0,0.0,0,0,0,0
17991,5896.692913385827,963.51,46.0,0.0,0.0,0,0,0,0
18001,5896.692913385827,963.51,46.0,0.0,0.0,0,0,0,0
18011,5998.719512195122,328.06,0.0,0.0,11.0,0,52,0,0
18021,5998.719512195122,328.06,46.0,0.0,0.0,0,0,0,0
18031,4642.64367816092,856.51,46.0,0.0,0.0,0,0,0,0
18041,4642.64367816092,856.51,46.0,0.0,0.0,0,0,0,0
18051,4947.4,254.73,0.0,0.0,11.0,0,52,0,0
18061,4947.4,254.73,46.0,0.0,0.0,0,0,0,0
18071,4947.4,254.73,46.0,0.0,0.0,0,0,0,0
18081,4652.571428571428,55.05,0.0,0.0,11.0,0,52,0,0
18091,4652.571428571428,55.05,0.0,0.0,0.0,0,0,0,60
18101,4652.571428571428,55.05,46.0,0.0,0.0,0,0,0,0
18111,4574.7,921.34,0.0,0.0,11.0,0,52,0,0
18121,4574.7,921.34,46.0,0.0,0.0,0,0,0,0
18131,4574.7,921.34,46.0,0.0,0.0,0,0,0,0
18141,816.7682926829268,-1058.29,0.0,0.0,11.0,0,52,0,0
18151,816.7682926829268,-1058.29,0.0,0.0,0.0,0,0,0,60
18161,816.7682926829268,-1058.29,46.0,0.0,0.0,0,0,0,0
18171,471.0975609756098,435.27,0.0,0.0,11.0,0,52,0,0
18181,471.0975609756098,435.27,0.0,0.0,0.0,0,0,0,60
18191,471.0975609756098,435.27,46.0,0.0,0.0,0,0,0,0
18201,358.9024390243902,-487.94,0.0,0.0,11.0,0,52,0,0
18211,358.9024390243902,-487.94,0.0,0.0,0.0,0,0,0,60
18221,358.9024390243902,-487.94,0.0,0.0,0.0,0,0,0,60
18231,358.9024390243902,-487.94,46.0,0.0,0.0,0,0,0,0
18241,4712.5,406.01,0.0,0.0,0.0,0,0,60,0
18251,4712.5,406.01,0.0,4.0,0.0,28,0,8,0
18261,4712.5,406.01,0.0,45.0,0.0,0,0,0,0
18271,4712.5,406.01,0.0,45.0,0.0,0,0,0,0
18281,4712.5,406.01,0.0,45.0,0.0,0,0,0,0
18291,4449.6,346.03,0.0,0.0,0.0,0,0,60,0
18301,4449.6,346.03,0.0,4.0,0.0,28,0,8,0
18311,4449.6,346.03,0.0,45.0,0.0,0,0,0,0
18321,4449.6,346.03,0.0,45.0,0.0,0,0,0,0
18331,4449.6,346.03,0.0,45.0,0.0,0,0,0,0
18341,4859.545454545455,779.56,0.0,0.0,0.0,0,0,60,0
18351,4859.545454545455,779.56,0.0,4.0,0.0,28,0,8,0
18361,4859.545454545455,779.56,0.0,45.0,0.0,0,0,0,0
18371,4859.545454545455,779.56,0.0,45.0,0.0,0,0,0,0
18381,4859.545454545455,779.56,0.0,45.0,0.0,0,0,0,0
18391,4859.545454545455,779.56,0.0,0.0,11.0,0,52,0,0
18401,4738.333333333333,499.34,0.0,0.0,0.0,0,0,60,0
18411,4738.333333333333,499.34,0.0,4.0,0.0,28,0,8,0
18421,4738.333333333333,499.34,0.0,45.0,0.0,0,0,0,0
18431,4738.333333333333,499.34,0.0,45.0,0.0,0,0,0,0
18441,4738.333333333333,499.34,0.0,45.0,0.0,0,0,0,0
18451,4108.75,563.59,0.0,0.0,11.0,0,52,0,0
18461,4108.75,563.59,0.0,0.0,0.0,0,0,0,60
18471,4108.75,563.59,46.0,0.0,0.0,0,0,0,0
18481,3183.6190476190477,175.9,0.0,0.0,11.0,0,52,0,0
18491,3183.6190476190477,175.9,0.0,0.0,0.0,0,0,0,60
18501,3183.6190476190477,175.9,46.0,0.0,0.0,0,0,0,0
18511,8122.5,205.23,0.0,0.0,11.0,0,52,0,0
18521,8122.5,205.23,0.0,0.0,0.0,0,0,0,60
18531,8122.5,205.23,46.0,0.0,0.0,0,0,0,0
18541,8122.5,205.23,46.0,0.0,0.0,0,0,0,0
18551,8122.5,205.23,46.0,0.0,0.0,0,0,0,0
18561,8122.5,205.23,14.2,8.9,8.9,0,0,0,0
18571,3580.0060957025294,420.3,46.0,0.0,0.0,0,0,0,0
18581,3580.0060957025294,420.3,46.0,0.0,0.0,0,0,0,0
18591,3580.0060957025294,420.3,46.0,0.0,0.0,0,0,0,0
18601,3812.5641025641025,-707.3,0.0,0.0,0.0,0,0,0,60
18611,3812.5641025641025,-707.3,46.0,0.0,0.0,0,0,0,0
18621,3812.5641025641025,-707.3,46.0,0.0,0.0,0,0,0,0
18631,1974.7826086956522,-1221.14,0.0,8.0,0.0,28,0,16,0
18641,1974.7826086956522,-1221.14,0.0,45.0,0.0,0,0,0,0
18651,3251.4,-705.88,0.0,8.0,0.0,28,0,16,0
18661,3251.4,-705.88,0.0,45.0,0.0,0,0,0,0
18671,1892.888888888889,-614.3,46.0,0.0,0.0,0,0,0,0
18681,2836.5,-167.92,46.0,0.0,0.0,0,0,0,0
18691,2836.5,-167.92,46.0,0.0,0.0,0,0,0,0
18701,2836.5,-167.92,46.0,0.0,0.0,0,0,0,0
18711,4644.077669902913,40.92,46.0,0.0,0.0,0,0,0,0
18721,4644.077669902913,40.92,46.0,0.0,0.0,0,0,0,0
18731,2846.866485013624,-44.34,0.0,0.0,21.0,0,0,0,0
18741,2846.866485013624,-44.34,46.0,0.0,0.0,0,0,0,0
18751,2846.866485013624,-44.34,46.0,0.0,0.0,0,0,0,0
18761,3926.761744966443,184.33,46.0,0.0,0.0,0,0,0,0
18771,3926.761744966443,184.33,46.0,0.0,0.0,0,0,0,0
18781,3994.6428571428573,-155.47,46.0,0.0,0.0,0,0,0,0
18791,4361.940298507462,1.82,0.0,0.0,0.0,0,0,0,60
18801,4361.940298507462,1.82,46.0,0.0,0.0,0,0,0,0
18811,2290.8,544.55,0.0,0.0,0.0,0,0,0,60
18821,2290.8,544.55,46.0,0.0,0.0,0,0,0,0
18831,2290.8,544.55,46.0,0.0,0.0,0,0,0,0
18841,580.1666666666666,-691.47,0.0,0.0,11.0,0,52,0,0
18851,580.1666666666666,-691.47,0.0,0.0,0.0,0,0,0,60
18861,4390.25641025641,358.07,0.0,0.0,21.0,0,0,0,0
18871,4390.25641025641,358.07,0.0,0.0,11.0,0,52,0,0
18881,4390.25641025641,358.07,0.0,0.0,0.0,0,0,0,60
18891,4390.25641025641,358.07,46.0,0.0,0.0,0,0,0,0
18901,3988.2051282051284,-356.59,0.0,0.0,21.0,0,0,0,0
18911,3988.2051282051284,-356.59,0.0,0.0,11.0,0,52,0,0
18921,3988.2051282051284,-356.59,0.0,0.0,0.0,0,0,0,60
18931,3988.2051282051284,-356.59,46.0,0.0,0.0,0,0,0,0
18941,5072.5641025641025,-388.75,0.0,0.0,21.0,0,0,0,0
18951,5072.5641025641025,-388.75,0.0,0.0,11.0,0,52,0,0
18961,5072.5641025641025,-388.75,0.0,0.0,0.0,0,0,0,60
18971,5072.5641025641025,-388.75,46.0,0.0,0.0,0,0,0,0
18981,3622.1794871794873,-324.7,0.0,0.0,21.0,0,0,0,0
18991,3622.1794871794873,-324.7,0.0,0.0,11.0,0,52,0,0
19001,3622.1794871794873,-324.7,0.0,0.0,0.0,0,0,0,60
19011,3622.1794871794873,-324.7,46.0,0.0,0.0,0,0,0,0
19021,3947.4358974358975,371.26,0.0,0.0,21.0,0,0,0,0
19031,3947.4358974358975,371.26,0.0,0.0,11.0,0,52,0,0
19041,3947.4358974358975,371.26,0.0,0.0,0.0,0,0,0,60
19051,3947.4358974358975,371.26,46.0,0.0,0.0,0,0,0,0
19061,4869.115044247787,-830.27,46.0,0.0,0.0,0,0,0,0
19071,5368.684210526316,-1134.29,46.0,0.0,0.0,0,0,0,0
19081,4932.293577981652,-263.97,46.0,0.0,0.0,0,0,0,0
19091,5375.222222222223,75.02,46.0,0.0,0.0,0,0,0,0
19101,4093.2,-695.64,0.0,0.0,0.0,0,0,0,60
19111,4093.2,-695.64,46.0,0.0,0.0,0,0,0,0
19121,5304.0,100.53,0.0,0.0,0.0,0,0,0,60
19131,5304.0,100.53,46.0,0.0,0.0,0,0,0,0
19141,4051.5263157894738,-574.98,0.0,0.0,0.0,0,0,0,60
19151,4051.5263157894738,-574.98,46.0,0.0,0.0,0,0,0,0
19161,4537.820512820513,199.66,0.0,9.0,0.0,40,0,0,0
19171,4537.820512820513,199.66,0.0,0.0,0.0,0,0,0,60
19181,4537.820512820513,199.66,46.0,0.0,0.0,0,0,0,0
19191,4537.820512820513,199.66,46.0,0.0,0.0,0,0,0,0
19201,4523.037974683544,316.35,0.0,9.0,0.0,40,0,0,0
19211,4523.037974683544,316.35,0.0,0.0,0.0,0,0,0,60
19221,4523.037974683544,316.35,46.0,0.0,0.0,0,0,0,0
19231,4523.037974683544,316.35,46.0,0.0,0.0,0,0,0,0
19241,4142.857142857143,789.27,0.0,0.0,0.0,0,0,0,60
19251,4142.857142857143,789.27,46.0,0.0,0.0,0,0,0,0
19261,4142.857142857143,789.27,46.0,0.0,0.0,0,0,0,0
19271,4189.909090909091,1035.3,0.0,9.0,0.0,40,0,0,0
19281,4189.909090909091,1035.3,0.0,0.0,0.0,0,0,0,60
19291,4189.909090909091,1035.3,46.0,0.0,0.0,0,0,0,0
19301,4189.909090909091,1035.3,46.0,0.0,0.0,0,0,0,0
19311,5031.623931623932,325.0,0.0,9.0,0.0,40,0,0,0
19321,5031.623931623932,325.0,0.0,0.0,0.0,0,0,0,60
19331,5031.623931623932,325.0,46.0,0.0,0.0,0,0,0,0
19341,5031.623931623932,325.0,46.0,0.0,0.0,0,0,0,0
19351,3364.967320261438,965.91,0.0,9.0,0.0,40,0,0,0
19361,3364.967320261438,965.91,0.0,0.0,0.0,0,0,0,60
19371,3364.967320261438,965.91,46.0,0.0,0.0,0,0,0,0
19381,3771.52,1019.7,0.0,0.0,0.0,0,0,60,0
19391,3771.52,1019.7,0.0,8.0,0.0,20,0,15,0
19401,3771.52,1019.7,46.0,0.0,0.0,0,0,0,0
19411,2577.4117647058824,1296.1,0.0,0.0,0.0,0,0,60,0
19421,2577.4117647058824,1296.1,0.0,8.0,0.0,20,0,15,0
19431,2577.4117647058824,1296.1,46.0,0.0,0.0,0,0,0,0
19441,3540.0,-195.48,0.0,0.0,0.0,0,0,60,0
19451,3540.0,-195.48,0.0,10.0,0.0,30,0,0,0
19461,3540.0,-195.48,0.0,45.0,0.0,0,0,0,0
19471,3662.7884615384614,754.39,0.0,0.0,0.0,0,0,60,0
19481,3662.7884615384614,754.39,0.0,10.0,0.0,30,0,10,0
19491,3662.7884615384614,754.39,46.0,0.0,0.0,0,0,0,0
19501,3717.0,1094.21,0.0,10.0,0.0,30,0,10,0
19511,3717.0,1094.21,46.0,0.0,0.0,0,0,0,0
19521,3540.0,631.06,0.0,10.0,0.0,30,0,0,0
19531,3540.0,631.06,46.0,0.0,0.0,0,0,0,0
19541,3268.409090909091,991.57,0.0,0.0,0.0,0,0,60,0
19551,3268.409090909091,991.57,0.0,10.0,0.0,30,0,0,0
19561,3268.409090909091,991.57,46.0,0.0,0.0,0,0,0,0
19571,2957.16814159292,13.1,0.0,10.0,0.0,45,0,0,0
19581,2957.16814159292,13.1,0.0,0.0,0.0,0,0,0,60
19591,2957.16814159292,13.1,46.0,0.0,0.0,0,0,0,0
19601,1538.9705882352941,-557.02,0.0,10.0,0.0,45,0,0,0
19611,1538.9705882352941,-557.02,0.0,0.0,0.0,0,0,0,60
19621,1538.9705882352941,-557.02,46.0,0.0,0.0,0,0,0,0
19631,1950.5813953488373,313.0,0.0,10.0,0.0,45,0,0,0
19641,1950.5813953488373,313.0,0.0,0.0,0.0,0,0,0,60
19651,1950.5813953488373,313.0,46.0,0.0,0.0,0,0,0,0
19661,2688.36370919287,2381.35,0.0,10.0,0.0,45,0,0,0
19671,2688.36370919287,2381.35,0.0,0.0,0.0,0,0,0,60
19681,2688.36370919287,2381.35,46.0,0.0,0.0,0,0,0,0
19691,1650.967741935484,-403.45,0.0,0.0,0.0,0,0,60,0
19701,1650.967741935484,-403.45,0.0,10.0,0.0,48,0,0,0
19711,1650.967741935484,-403.45,0.0,45.0,0.0,0,0,0,0
19721,1650.967741935484,-403.45,0.0,45.0,0.0,0,0,0,0
19731,1650.967741935484,-403.45,0.0,45.0,0.0,0,0,0,0
19741,1650.967741935484,-403.45,0.0,0.0,11.0,0,52,0,0
19751,3373.809523809524,266.99,0.0,0.0,0.0,0,0,60,0
19761,3373.809523809524,266.99,0.0,10.0,0.0,48,0,0,0
19771,3373.809523809524,266.99,0.0,45.0,0.0,0,0,0,0
19781,3373.809523809524,266.99,0.0,45.0,0.0,0,0,0,0
19791,3128.5714285714284,-247.57,0.0,0.0,11.0,0,52,0,0
19801,2042.0,-1210.33,0.0,0.0,0.0,0,0,60,0
19811,2042.0,-1210.33,0.0,10.0,0.0,52,0,0,0
19821,2042.0,-1210.33,0.0,45.0,0.0,0,0,0,0
19831,2919.090909090909,-401.61,0.0,0.0,0.0,0,0,60,0
19841,2919.090909090909,-401.61,0.0,10.0,0.0,52,0,0,0
19851,2919.090909090909,-401.61,0.0,45.0,0.0,0,0,0,0
19861,2919.090909090909,-401.61,0.0,45.0,0.0,0,0,0,0
19871,3232.2916666666665,-60.97,0.0,10.0,0.0,52,0,0,0
19881,3232.2916666666665,-60.97,0.0,45.0,0.0,0,0,0,0
19891,3232.2916666666665,-60.97,0.0,60.0,0.0,0,0,0,0
19901,2627.2727272727275,-697.13,0.0,0.0,0.0,0,0,60,0
19911,2627.2727272727275,-697.13,0.0,10.0,0.0,52,0,0,0
19921,2627.2727272727275,-697.13,0.0,45.0,0.0,0,0,0,0
19931,2105.4430379746836,-636.59,0.0,0.0,0.0,0,0,60,0
19941,2105.4430379746836,-636.59,0.0,10.0,0.0,52,0,0,0
19951,2105.4430379746836,-636.59,0.0,45.0,0.0,0,0,0,0
19961,2231.224127735068,-209.26,0.0,10.0,0.0,52,0,0,0
19971,2231.224127735068,-209.26,0.0,45.0,0.0,0,0,0,0
19981,2231.224127735068,-209.26,0.0,60.0,0.0,0,0,0,0
19991,3004.8,-609.78,0.0,0.0,0.0,0,0,60,0
20001,3004.8,-609.78,0.0,10.0,0.0,52,0,0,0
20011,3004.8,-609.78,0.0,45.0,0.0,0,0,0,0
20021,3244.3333333333335,1159.53,0.0,0.0,0.0,0,0,0,60
